transaction_id,request_id,waste_id,buyer_company_id,seller_company_id,transaction_date,final_quantity,final_price_per_unit,transport_cost,carbon_saving_kg,delivery_status,payment_status
TRX00964,REQ02498,WST00632,C033,C046,2026-09-16,750.37,171.44,11965.35,322.51,Delivered,Paid
TRX00965,REQ02499,WST00632,C005,C046,2026-07-13,1595.48,162.36,15908.72,1481.66,In Transit,Paid
TRX00966,REQ02500,WST00633,C017,C046,2026-07-07,312.56,370.75,6713.64,768.83,In Transit,Pending
TRX00967,REQ02502,WST00633,C051,C046,2026-07-03,1507.89,324.15,26681.58,1454.82,Delivered,Paid
TRX00968,REQ02505,WST00633,C033,C046,2026-06-09,807.46,366.48,17602.26,865.55,Delivered,Paid
TRX00969,REQ02507,WST00634,C060,C046,2026-06-02,833.52,304.19,13030.45,811.27,Delivered,Paid
TRX00970,REQ02508,WST00635,C023,C046,2026-07-15,472.58,72.25,8051.93,540.44,Delivered,Paid
TRX00971,REQ02511,WST00636,C005,C046,2026-09-17,706.63,470.92,16115.77,1753.87,Delivered,Partially Paid
TRX00972,REQ02513,WST00636,C020,C046,2026-07-03,1636.89,533.1,21008.42,2780.85,Scheduled,Paid
TRX00973,REQ02514,WST00636,C039,C046,2026-07-29,2225.62,546.0,25488.49,3549.9,Delivered,Paid
TRX00974,REQ02516,WST00636,C042,C046,2026-09-26,1412.87,497.44,18634.58,3117.19,In Transit,Partially Paid
TRX00975,REQ02527,WST00638,C019,C046,2026-07-19,1373.74,156.51,34140.17,2457.85,In Transit,Paid
TRX00976,REQ02531,WST00639,C056,C046,2026-08-21,85.94,226.45,1593.93,206.18,In Transit,Paid
TRX00977,REQ02533,WST00640,C040,C046,2026-06-06,2157.58,161.93,28860.25,3378.0,Scheduled,Pending
TRX00978,REQ02534,WST00640,C059,C046,2026-07-24,527.91,162.09,12460.3,656.9,Delivered,Pending
TRX00979,REQ02536,WST00641,C032,C046,2026-07-27,3851.11,164.49,58300.1,4351.98,Delivered,Paid
TRX00980,REQ02539,WST00641,C014,C046,2026-06-20,2557.31,162.19,50408.33,3084.8,Delivered,Paid
TRX00981,REQ02542,WST00642,C050,C046,2026-06-26,238.87,286.4,4651.67,490.54,Delivered,Partially Paid
TRX00982,REQ02545,WST00643,C057,C046,2026-08-04,3658.42,334.2,74818.78,4916.74,In Transit,Paid
TRX00983,REQ02546,WST00643,C039,C046,2026-09-22,1370.36,379.59,18986.18,1644.69,Delivered,Paid
TRX00984,REQ02548,WST00643,C033,C046,2026-07-28,2111.38,368.28,18037.1,3029.85,Delivered,Paid
TRX00985,REQ02549,WST00644,C043,C046,2026-07-17,1728.43,503.69,16582.28,3562.0,Delivered,Partially Paid
TRX00986,REQ02550,WST00644,C027,C046,2026-07-30,2990.72,459.41,33332.16,6364.04,In Transit,Paid
TRX00987,REQ02552,WST00645,C015,C046,2026-08-20,628.78,45.89,10718.02,594.18,Delivered,Paid
TRX00988,REQ02553,WST00645,C049,C046,2026-07-27,760.85,63.43,13304.54,549.36,Delivered,Paid
TRX00989,REQ02558,WST00646,C060,C046,2026-07-28,190.19,195.01,4458.2,286.54,Delivered,Paid
TRX00990,REQ02563,WST00648,C036,C046,2026-06-08,424.98,138.57,8787.77,194.11,Delivered,Pending
TRX00991,REQ02565,WST00648,C049,C046,2026-09-04,671.3,118.39,12520.06,1428.21,Delivered,Paid
TRX00992,REQ02569,WST00649,C037,C046,2026-07-05,416.49,255.34,9592.69,322.92,Delivered,Partially Paid
TRX00993,REQ02570,WST00649,C060,C046,2026-08-07,157.12,262.85,2169.59,67.44,Delivered,Pending
TRX00994,REQ02572,WST00650,C054,C046,2026-07-04,1014.36,217.54,20499.43,1329.94,Delivered,Paid
TRX00995,REQ02573,WST00650,C006,C046,2026-08-12,769.31,216.41,13132.78,567.44,Scheduled,Paid
TRX00996,REQ02576,WST00651,C053,C046,2026-05-31,2447.88,135.36,31638.0,2977.51,Delivered,Paid
TRX00997,REQ02577,WST00651,C024,C046,2026-07-10,1168.69,132.67,15406.7,574.22,Scheduled,Paid
TRX00998,REQ02578,WST00651,C020,C046,2026-10-01,3491.56,154.84,54169.02,7038.7,Delivered,Paid
TRX00999,REQ02579,WST00651,C007,C046,2026-06-24,3617.37,168.67,67753.91,8494.92,Delivered,Paid
TRX01000,REQ02582,WST00652,C057,C046,2026-06-05,2826.7,244.89,44316.02,5991.63,Delivered,Paid
TRX01001,REQ02586,WST00653,C038,C046,2026-07-30,3128.75,109.96,63571.53,5003.86,In Transit,Paid
TRX01002,REQ02589,WST00653,C003,C046,2026-07-08,1184.67,100.17,13811.53,1593.06,Delivered,Partially Paid
TRX01003,REQ02591,WST00654,C003,C047,2026-08-29,935.6,86.66,12310.71,2221.96,Delivered,Paid
TRX01004,REQ02592,WST00654,C003,C047,2026-07-05,1885.23,77.1,41386.4,2983.13,Delivered,Paid
TRX01005,REQ02593,WST00654,C031,C047,2026-05-29,1826.28,69.41,33573.06,1578.08,Delivered,Paid
TRX01006,REQ02595,WST00655,C015,C047,2026-08-01,3192.5,59.27,43416.39,5995.76,Delivered,Paid
TRX01007,REQ02596,WST00655,C023,C047,2026-07-05,2005.13,58.0,45078.87,4840.43,Delivered,Paid
TRX01008,REQ02598,WST00656,C023,C047,2026-09-15,483.41,244.63,6511.85,764.45,Scheduled,Paid
TRX01009,REQ02599,WST00657,C008,C047,2026-07-27,4322.17,174.8,68249.32,9293.4,In Transit,Paid
TRX01010,REQ02602,WST00657,C019,C047,2026-06-14,3231.23,154.33,43768.5,7687.36,In Transit,Paid
TRX01011,REQ02605,WST00658,C034,C047,2026-09-18,3704.99,10.61,62773.27,1773.49,Delivered,Paid
TRX01012,REQ02607,WST00658,C026,C047,2026-09-23,2049.89,9.85,50423.57,1866.63,In Transit,Paid
TRX01013,REQ02608,WST00658,C027,C047,2026-09-09,2724.0,10.25,25875.53,2828.58,Delivered,Paid
TRX01014,REQ02613,WST00659,C053,C047,2026-07-28,1891.11,107.68,40928.29,2634.09,Delivered,Pending
TRX01015,REQ02614,WST00659,C016,C047,2026-07-12,1816.76,117.38,40858.1,1257.21,In Transit,Paid
TRX01016,REQ02620,WST00661,C032,C047,2026-09-18,392.64,550.53,9022.82,333.1,Delivered,Pending
TRX01017,REQ02627,WST00663,C056,C047,2026-05-31,1164.68,152.02,23105.43,2096.88,Scheduled,Paid
TRX01018,REQ02628,WST00663,C029,C047,2026-08-19,1089.3,197.77,21749.58,1210.73,Delivered,Paid
TRX01019,REQ02629,WST00664,C058,C047,2026-07-18,790.96,457.88,11713.7,998.45,Delivered,Paid
TRX01020,REQ02630,WST00664,C012,C047,2026-09-06,469.42,408.66,7665.47,825.49,In Transit,Paid
TRX01021,REQ02633,WST00664,C037,C047,2026-07-13,327.69,504.16,7904.43,388.54,Delivered,Paid
TRX01022,REQ02639,WST00666,C059,C047,2026-06-23,149.06,394.2,1358.31,165.92,Scheduled,Paid
TRX01023,REQ02641,WST00667,C004,C047,2026-09-25,2835.3,8.95,41000.01,4010.21,In Transit,Paid
TRX01024,REQ02642,WST00667,C011,C047,2026-08-07,1873.1,8.39,41130.96,4289.9,Delivered,Paid
TRX01025,REQ02645,WST00668,C007,C047,2026-07-10,3807.72,455.06,34469.69,8698.88,In Transit,Paid
TRX01026,REQ02649,WST00669,C019,C048,2026-07-27,354.66,78.44,6687.09,790.5,Delivered,Paid
TRX01027,REQ02650,WST00670,C009,C048,2026-09-14,581.57,316.43,7150.14,1393.07,Delivered,Pending
TRX01028,REQ02651,WST00670,C038,C048,2026-06-24,1217.18,365.06,10706.98,1174.53,Delivered,Paid
TRX01029,REQ02653,WST00671,C008,C048,2026-06-06,1449.0,273.37,30756.4,3568.62,Scheduled,Paid
TRX01030,REQ02656,WST00671,C043,C048,2026-07-10,814.86,304.15,16736.54,845.11,In Transit,Paid
TRX01031,REQ02661,WST00673,C013,C048,2026-09-19,567.15,555.85,11208.72,610.17,Delivered,Paid
TRX01032,REQ02662,WST00673,C033,C048,2026-06-25,1304.31,494.37,22757.32,2303.54,Delivered,Paid
TRX01033,REQ02666,WST00674,C037,C048,2026-07-03,2613.78,226.05,47911.94,1087.75,Delivered,Pending
TRX01034,REQ02676,WST00677,C035,C048,2026-05-27,3366.16,99.36,68830.19,7460.22,Delivered,Paid
TRX01035,REQ02680,WST00679,C008,C048,2026-06-29,1146.98,232.36,26748.3,2095.58,Scheduled,Paid
TRX01036,REQ02682,WST00680,C039,C048,2026-07-01,513.2,422.67,5370.97,1020.39,Delivered,Paid
TRX01037,REQ02686,WST00681,C012,C048,2026-07-26,537.15,146.51,7698.16,1059.27,Scheduled,Paid
TRX01038,REQ02689,WST00682,C056,C048,2026-05-29,262.93,334.64,5135.55,561.29,Delivered,Paid
TRX01039,REQ02690,WST00682,C014,C048,2026-09-03,193.69,298.52,3520.07,96.54,Delivered,Paid
TRX01040,REQ02691,WST00682,C009,C048,2026-07-13,373.47,347.88,9042.89,893.97,In Transit,Paid
TRX01041,REQ02692,WST00682,C035,C048,2026-06-07,222.68,285.98,3700.7,500.11,In Transit,Paid
TRX01042,REQ02693,WST00683,C050,C048,2026-06-03,373.02,208.29,5168.28,522.93,In Transit,Paid
TRX01043,REQ02696,WST00683,C030,C048,2026-06-20,551.99,219.63,10069.97,1016.48,Delivered,Partially Paid
TRX01044,REQ02701,WST00684,C023,C048,2026-06-08,2811.58,403.17,43886.27,5382.88,In Transit,Paid
TRX01045,REQ02705,WST00685,C027,C048,2026-09-13,3775.21,423.13,74498.3,7365.12,In Transit,Paid
TRX01046,REQ02706,WST00685,C028,C048,2026-06-06,4388.79,391.33,96406.27,3206.15,Delivered,Paid
TRX01047,REQ02708,WST00686,C045,C048,2026-06-10,1414.46,298.32,17369.51,2081.07,Delivered,Paid
TRX01048,REQ02710,WST00686,C008,C048,2026-09-12,2508.13,245.61,33445.25,1119.59,Delivered,Paid
TRX01049,REQ02711,WST00686,C052,C048,2026-07-13,1348.15,269.8,11674.29,1870.94,Delivered,Pending
TRX01050,REQ02712,WST00687,C005,C048,2026-06-03,2096.07,46.05,19173.82,2869.4,Scheduled,Paid
TRX01051,REQ02713,WST00687,C036,C048,2026-07-01,1609.12,52.72,16547.11,3259.07,Delivered,Paid
TRX01052,REQ02724,WST00690,C001,C048,2026-07-22,1694.35,146.25,31090.66,3360.6,Delivered,Paid
TRX01053,REQ02730,WST00693,C017,C048,2026-08-10,1461.86,270.94,31299.13,3060.22,Delivered,Paid
TRX01054,REQ02731,WST00694,C026,C048,2026-05-29,1709.61,340.13,36982.5,3104.05,Delivered,Paid
TRX01055,REQ02733,WST00695,C019,C049,2026-09-20,642.9,148.83,9500.48,607.41,Delivered,Paid
TRX01056,REQ02734,WST00695,C032,C049,2026-07-13,321.13,154.38,5296.2,496.23,In Transit,Paid
TRX01057,REQ02735,WST00695,C018,C049,2026-08-06,286.61,142.46,6618.94,229.93,Delivered,Paid
TRX01058,REQ02736,WST00695,C019,C049,2026-08-11,208.92,146.34,4795.74,498.86,In Transit,Partially Paid
TRX01059,REQ02739,WST00696,C005,C049,2026-07-19,1776.87,173.3,30173.02,4047.18,Delivered,Pending
TRX01060,REQ02742,WST00696,C003,C049,2026-07-16,980.09,170.55,9890.84,2158.99,Delivered,Paid
TRX01061,REQ02744,WST00697,C010,C049,2026-08-19,1620.24,439.1,31670.48,1339.64,Delivered,Pending
TRX01062,REQ02747,WST00698,C041,C049,2026-08-14,591.9,237.62,11914.18,1123.25,Delivered,Paid
TRX01063,REQ02749,WST00699,C033,C049,2026-07-02,462.65,69.63,3945.64,752.15,Delivered,Paid
TRX01064,REQ02756,WST00701,C001,C049,2026-08-11,1665.87,387.16,28819.6,2584.87,Delivered,Paid
TRX01065,REQ02758,WST00701,C027,C049,2026-08-02,1248.59,312.44,18192.78,2897.66,Delivered,Paid
TRX01066,REQ02759,WST00701,C017,C049,2026-09-21,461.07,360.97,6319.8,367.14,Scheduled,Paid
TRX01067,REQ02760,WST00701,C014,C049,2026-07-24,1241.66,315.61,19794.12,2347.87,Delivered,Paid
TRX01068,REQ02764,WST00703,C018,C049,2026-07-16,1752.49,393.17,43095.18,1107.27,Delivered,Paid
TRX01069,REQ02766,WST00703,C002,C049,2026-09-16,2325.18,381.74,43669.56,3615.37,Delivered,Pending
TRX01070,REQ02767,WST00703,C038,C049,2026-06-14,1579.38,368.78,38209.15,1449.88,Delivered,Paid
TRX01071,REQ02768,WST00703,C023,C049,2026-09-01,1528.43,339.38,37163.91,1521.63,Delivered,Paid
TRX01072,REQ02771,WST00705,C027,C049,2026-07-23,1956.75,89.77,23223.85,4145.04,Delivered,Paid
TRX01073,REQ02776,WST00706,C028,C049,2026-09-03,427.63,345.45,6850.69,263.05,In Transit,Paid
TRX01074,REQ02777,WST00706,C031,C049,2026-07-19,805.52,380.11,13432.1,1117.1,Delivered,Paid
TRX01075,REQ02785,WST00708,C016,C050,2026-06-09,1482.81,279.88,16090.65,601.48,Delivered,Paid
TRX01076,REQ02788,WST00709,C024,C050,2026-07-30,1351.53,405.78,24668.07,3133.19,Delivered,Paid
TRX01077,REQ02793,WST00710,C047,C050,2026-07-05,2084.16,154.81,33470.47,1565.84,In Transit,Paid
TRX01078,REQ02796,WST00711,C003,C050,2026-07-03,4132.17,391.26,58073.56,5237.13,In Transit,Paid
TRX01079,REQ02797,WST00711,C020,C050,2026-07-07,1588.23,519.78,15840.97,3090.28,In Transit,Partially Paid
TRX01080,REQ02799,WST00712,C019,C050,2026-06-29,2395.79,144.46,21515.19,1453.9,Delivered,Pending
TRX01081,REQ02800,WST00712,C031,C050,2026-09-10,642.58,149.18,7016.92,1573.98,Delivered,Paid
TRX01082,REQ02806,WST00713,C027,C050,2026-09-04,2348.0,156.55,20426.16,1363.76,Delivered,Paid
TRX01083,REQ02807,WST00713,C008,C050,2026-08-01,2656.76,158.97,52721.08,3960.64,Scheduled,Paid
TRX01084,REQ02808,WST00714,C044,C050,2026-09-19,3616.78,213.91,34495.93,8829.55,Delivered,Paid
TRX01085,REQ02809,WST00714,C032,C050,2026-08-29,1183.79,209.15,13506.42,2804.07,Delivered,Paid
TRX01086,REQ02810,WST00714,C046,C050,2026-08-11,3603.43,227.62,89029.22,1901.45,In Transit,Paid
TRX01087,REQ02812,WST00714,C018,C050,2026-07-21,1029.68,251.92,24863.61,524.7,Delivered,Pending
TRX01088,REQ02817,WST00715,C046,C050,2026-09-16,988.37,15.27,15935.43,1279.25,Scheduled,Partially Paid
TRX01089,REQ02819,WST00716,C054,C050,2026-07-29,2990.7,407.63,38909.6,2936.07,Scheduled,Paid
TRX01090,REQ02820,WST00716,C053,C050,2026-08-31,3450.02,377.39,36233.45,2952.93,Delivered,Paid
TRX01091,REQ02829,WST00717,C052,C050,2026-09-08,4057.87,154.92,64196.63,9555.48,Delivered,Pending
TRX01092,REQ02831,WST00718,C034,C050,2026-08-18,124.84,190.28,1088.66,150.75,Delivered,Pending
TRX01093,REQ02837,WST00719,C021,C050,2026-08-22,2670.72,382.39,64689.22,1084.07,Scheduled,Paid
TRX01094,REQ02840,WST00720,C049,C051,2026-09-05,1784.69,164.55,32131.48,1989.93,Delivered,Paid
TRX01095,REQ02841,WST00720,C026,C051,2026-09-20,2508.62,194.4,30168.93,5450.64,In Transit,Paid
TRX01096,REQ02842,WST00720,C036,C051,2026-09-25,1016.65,172.74,23780.86,764.89,In Transit,Partially Paid
TRX01097,REQ02843,WST00721,C027,C051,2026-08-01,903.83,266.62,11979.44,1275.24,Scheduled,Paid
TRX01098,REQ02846,WST00721,C009,C051,2026-08-30,717.45,280.39,17806.92,613.3,In Transit,Paid
TRX01099,REQ02847,WST00721,C028,C051,2026-08-10,1934.59,279.91,23025.21,3729.4,Delivered,Paid
TRX01100,REQ02848,WST00722,C026,C051,2026-06-05,1542.72,339.55,16491.71,735.13,Delivered,Partially Paid
TRX01101,REQ02849,WST00722,C031,C051,2026-07-31,3380.1,351.57,51406.43,6846.94,Scheduled,Paid
TRX01102,REQ02851,WST00722,C027,C051,2026-07-12,4522.76,380.82,67216.13,10087.38,Delivered,Paid
TRX01103,REQ02856,WST00724,C014,C051,2026-07-11,2373.9,472.94,28699.22,4015.68,Delivered,Paid
TRX01104,REQ02857,WST00724,C056,C051,2026-07-23,2508.91,437.88,33582.53,6017.66,In Transit,Paid
TRX01105,REQ02860,WST00724,C060,C051,2026-07-06,1542.35,463.66,26423.49,3099.19,In Transit,Paid
TRX01106,REQ02869,WST00727,C004,C051,2026-08-09,769.92,286.86,8612.01,927.98,Delivered,Partially Paid
TRX01107,REQ02870,WST00727,C043,C051,2026-08-26,985.58,234.84,8487.37,1764.87,Delivered,Paid
TRX01108,REQ02873,WST00728,C035,C051,2026-09-07,64.94,431.32,748.24,117.76,Delivered,Paid
TRX01109,REQ02875,WST00728,C011,C051,2026-06-01,170.38,435.96,2021.29,138.5,Delivered,Paid
TRX01110,REQ02878,WST00729,C013,C051,2026-05-20,256.26,270.44,3915.4,189.13,Delivered,Paid
TRX01111,REQ02880,WST00729,C019,C051,2026-06-03,147.83,267.28,2149.83,283.89,Delivered,Pending
TRX01112,REQ02881,WST00729,C024,C051,2026-09-04,222.02,303.71,3487.91,420.63,Delivered,Paid
TRX01113,REQ02888,WST00731,C058,C051,2026-08-06,1948.97,400.15,30645.62,4524.83,Delivered,Paid
TRX01114,REQ02890,WST00732,C034,C051,2026-07-28,2555.74,75.1,26474.18,2866.88,Scheduled,Paid
TRX01115,REQ02893,WST00732,C049,C051,2026-07-25,1954.22,88.86,47834.96,1480.6,Delivered,Paid
TRX01116,REQ02897,WST00733,C014,C051,2026-06-06,746.41,37.7,9108.68,1067.44,Delivered,Partially Paid
TRX01117,REQ02902,WST00734,C045,C051,2026-08-05,1152.92,440.19,17901.55,965.0,Delivered,Pending
TRX01118,REQ02903,WST00734,C042,C051,2026-09-11,2437.39,483.3,35892.8,1338.19,Delivered,Paid
TRX01119,REQ02905,WST00735,C018,C051,2026-07-03,818.9,159.4,8530.45,516.98,Delivered,Partially Paid
TRX01120,REQ02908,WST00735,C025,C051,2026-08-29,2865.05,153.72,47190.35,3988.58,Delivered,Paid
TRX01121,REQ02909,WST00735,C007,C051,2026-06-14,2068.61,176.39,34328.68,3052.02,Delivered,Partially Paid
TRX01122,REQ02910,WST00736,C037,C051,2026-05-31,993.61,83.53,17687.6,1099.26,Delivered,Paid
TRX01123,REQ02912,WST00737,C036,C051,2026-06-25,2207.97,518.74,19923.75,5443.29,Scheduled,Paid
TRX01124,REQ02914,WST00737,C019,C051,2026-08-27,1473.66,423.63,26662.94,1491.83,Scheduled,Pending
TRX01125,REQ02915,WST00738,C041,C051,2026-07-19,3250.99,418.94,67504.94,3379.57,Delivered,Paid
TRX01126,REQ02918,WST00738,C044,C051,2026-06-12,3862.24,438.48,70596.23,8710.7,In Transit,Paid
TRX01127,REQ02921,WST00739,C027,C051,2026-07-17,162.25,194.82,3950.81,101.77,Delivered,Paid
TRX01128,REQ02922,WST00739,C014,C051,2026-08-22,105.53,250.47,1556.65,261.56,In Transit,Paid
TRX01129,REQ02924,WST00740,C058,C051,2026-07-12,1036.39,311.83,10059.63,1413.65,Delivered,Paid
TRX01130,REQ02925,WST00740,C003,C051,2026-07-01,373.73,301.23,8493.35,684.03,Scheduled,Paid
TRX01131,REQ02926,WST00740,C029,C051,2026-09-19,1000.37,337.39,11959.09,1028.62,In Transit,Paid
TRX01132,REQ02927,WST00741,C037,C051,2026-07-20,624.78,40.75,5782.43,885.39,Delivered,Pending
TRX01133,REQ02932,WST00742,C022,C051,2026-09-15,1640.19,339.67,24205.77,1677.75,Delivered,Paid
TRX01134,REQ02934,WST00742,C024,C051,2026-08-01,1497.23,349.39,22260.92,1331.94,Delivered,Paid
TRX01135,REQ02937,WST00743,C030,C051,2026-07-31,1263.8,30.0,20925.68,1031.65,In Transit,Paid
TRX01136,REQ02948,WST00746,C044,C051,2026-09-14,1429.71,394.88,28618.85,3038.53,Delivered,Partially Paid
TRX01137,REQ02955,WST00747,C007,C051,2026-09-03,559.28,447.12,10833.35,712.55,Delivered,Paid
TRX01138,REQ02958,WST00747,C013,C051,2026-07-30,704.26,422.63,10259.5,1172.79,Delivered,Paid
TRX01139,REQ02959,WST00748,C020,C051,2026-06-11,2250.71,123.79,38336.5,2635.65,In Transit,Partially Paid
TRX01140,REQ02963,WST00749,C038,C051,2026-07-12,3007.95,27.48,60415.96,6320.14,Delivered,Pending
TRX01141,REQ02968,WST00751,C040,C052,2026-07-01,262.56,160.67,6543.61,651.6,Delivered,Paid
TRX01142,REQ02973,WST00752,C012,C052,2026-07-01,1103.14,430.64,15718.91,867.12,Delivered,Partially Paid
TRX01143,REQ02974,WST00752,C044,C052,2026-07-16,1127.9,556.53,18594.31,872.76,Scheduled,Pending
TRX01144,REQ02975,WST00752,C033,C052,2026-07-09,1998.59,510.48,39291.06,2289.34,Delivered,Paid
TRX01145,REQ02977,WST00752,C043,C052,2026-08-23,1660.25,489.95,17830.6,3246.48,Scheduled,Pending
TRX01146,REQ02979,WST00753,C025,C052,2026-08-06,4115.67,312.08,33328.08,8711.14,Delivered,Paid
TRX01147,REQ02980,WST00754,C030,C052,2026-07-05,1692.93,107.64,26131.35,2222.47,Scheduled,Paid
TRX01148,REQ02982,WST00754,C011,C052,2026-08-14,2905.63,111.15,24739.8,4916.07,In Transit,Paid
TRX01149,REQ02985,WST00755,C041,C052,2026-08-09,1246.8,201.26,30364.57,2339.87,Delivered,Paid
TRX01150,REQ02987,WST00756,C043,C052,2026-09-13,604.8,270.56,9856.91,813.51,Delivered,Pending
TRX01151,REQ02990,WST00756,C026,C052,2026-07-17,718.65,317.1,8203.31,501.16,Delivered,Paid
TRX01152,REQ02993,WST00757,C021,C052,2026-09-08,2046.23,414.65,17533.09,2673.17,Delivered,Paid
TRX01153,REQ02995,WST00758,C021,C052,2026-07-23,1886.31,258.88,46167.08,1534.48,Scheduled,Paid
TRX01154,REQ02996,WST00758,C039,C052,2026-07-19,1379.13,294.76,19642.29,731.42,Delivered,Paid
TRX01155,REQ02997,WST00758,C025,C052,2026-06-14,677.41,249.46,10367.87,961.39,In Transit,Paid
TRX01156,REQ03000,WST00759,C047,C052,2026-07-18,880.58,372.76,11209.42,1429.41,Scheduled,Paid
TRX01157,REQ03001,WST00759,C035,C052,2026-06-07,310.28,377.7,7493.3,235.06,Delivered,Paid
TRX01158,REQ03002,WST00760,C049,C052,2026-09-04,1737.06,304.81,43262.78,4153.16,Delivered,Partially Paid
TRX01159,REQ03003,WST00760,C001,C052,2026-09-04,1773.59,328.49,17287.49,710.16,Delivered,Paid
TRX01160,REQ03004,WST00760,C037,C052,2026-08-25,946.23,293.65,16203.3,1427.48,Delivered,Paid
TRX01161,REQ03009,WST00762,C050,C052,2026-06-18,569.14,258.26,12406.32,569.27,Scheduled,Paid
TRX01162,REQ03012,WST00762,C041,C052,2026-06-02,626.62,222.54,14799.17,588.02,Delivered,Paid
TRX01163,REQ03014,WST00763,C041,C052,2026-07-31,1982.86,53.71,40505.49,1250.12,Delivered,Paid
TRX01164,REQ03017,WST00764,C026,C052,2026-09-02,2311.9,177.72,35579.7,2749.57,Delivered,Paid
TRX01165,REQ03020,WST00764,C054,C052,2026-09-21,1423.12,170.53,13358.61,2973.04,Delivered,Pending
TRX01166,REQ03023,WST00765,C025,C052,2026-08-14,2365.71,163.8,52580.19,5008.31,Scheduled,Partially Paid
TRX01167,REQ03025,WST00765,C019,C052,2026-08-23,1941.72,153.89,30049.92,3397.5,Delivered,Paid
TRX01168,REQ03027,WST00766,C024,C052,2026-08-06,1900.91,276.86,24051.9,1568.77,In Transit,Paid
TRX01169,REQ03028,WST00766,C035,C052,2026-07-13,1319.87,336.5,31526.08,1305.35,In Transit,Paid
TRX01170,REQ03029,WST00766,C003,C052,2026-07-21,2195.82,303.12,47717.0,4887.87,Delivered,Paid
TRX01171,REQ03030,WST00767,C004,C052,2026-07-24,1120.09,8.57,21667.31,554.41,Delivered,Paid
TRX01172,REQ03032,WST00768,C006,C052,2026-07-16,179.14,24.3,4137.58,423.41,Delivered,Paid
TRX01173,REQ03035,WST00768,C043,C052,2026-06-18,152.1,24.82,2515.77,75.64,Delivered,Paid
TRX01174,REQ03036,WST00769,C021,C053,2026-07-29,1241.71,48.98,29040.58,2075.1,Delivered,Paid
TRX01175,REQ03038,WST00770,C013,C053,2026-06-17,2958.97,425.17,68764.5,6746.07,Delivered,Paid
TRX01176,REQ03039,WST00770,C001,C053,2026-07-20,1955.06,344.18,45398.9,4618.76,Delivered,Paid
TRX01177,REQ03040,WST00770,C058,C053,2026-07-14,1417.1,391.17,25475.87,2516.17,Delivered,Paid
TRX01178,REQ03041,WST00770,C020,C053,2026-08-17,1189.98,421.62,14608.14,1932.35,In Transit,Paid
TRX01179,REQ03048,WST00772,C011,C053,2026-07-31,820.34,165.75,10140.43,341.26,Delivered,Paid
TRX01180,REQ03049,WST00772,C059,C053,2026-07-05,545.21,175.18,8144.86,412.3,Scheduled,Paid
TRX01181,REQ03051,WST00773,C036,C053,2026-06-14,2527.28,225.72,60178.16,2322.51,Delivered,Pending
TRX01182,REQ03058,WST00775,C037,C053,2026-06-27,1083.42,229.29,12396.18,852.64,Delivered,Paid
TRX01183,REQ03059,WST00775,C059,C053,2026-07-17,493.52,205.64,9436.41,410.89,Delivered,Partially Paid
TRX01184,REQ03062,WST00777,C005,C053,2026-07-03,1786.45,45.18,39734.44,4154.54,In Transit,Paid
TRX01185,REQ03065,WST00778,C058,C053,2026-09-06,741.27,378.67,8325.97,610.1,Scheduled,Paid
TRX01186,REQ03076,WST00782,C022,C053,2026-08-15,489.54,316.08,7028.17,711.09,Delivered,Paid
TRX01187,REQ03079,WST00783,C044,C053,2026-06-17,1143.34,115.34,18184.5,2169.8,Delivered,Paid
TRX01188,REQ03083,WST00784,C059,C053,2026-08-19,1857.59,370.61,17921.08,934.0,Delivered,Paid
TRX01189,REQ03086,WST00785,C005,C054,2026-07-16,1155.03,220.85,23892.91,2690.88,Delivered,Pending
TRX01190,REQ03090,WST00786,C041,C054,2026-07-29,2879.97,206.75,62219.49,3090.47,Scheduled,Paid
TRX01191,REQ03091,WST00786,C060,C054,2026-09-20,2844.59,181.82,57946.62,1664.18,In Transit,Paid
TRX01192,REQ03092,WST00787,C057,C054,2026-06-28,197.71,19.59,4075.36,260.8,Delivered,Pending
TRX01193,REQ03093,WST00787,C037,C054,2026-07-19,571.13,15.26,12460.74,1239.3,Delivered,Pending
TRX01194,REQ03094,WST00787,C027,C054,2026-06-05,612.22,20.06,4953.29,1186.45,Delivered,Pending
TRX01195,REQ03096,WST00788,C035,C054,2026-09-16,1857.26,452.3,42500.96,2023.51,Scheduled,Paid
TRX01196,REQ03103,WST00790,C039,C054,2026-09-15,3165.02,465.39,70781.83,1556.09,Delivered,Paid
TRX01197,REQ03108,WST00791,C049,C054,2026-07-28,1822.64,257.49,42754.39,894.45,Delivered,Paid
TRX01198,REQ03111,WST00792,C032,C054,2026-07-02,1282.68,13.22,13592.96,959.06,Delivered,Paid
TRX01199,REQ03114,WST00793,C050,C054,2026-05-30,1047.23,424.0,24522.23,702.91,Delivered,Paid
TRX01200,REQ03120,WST00794,C056,C054,2026-06-04,666.33,249.08,10053.73,972.64,Delivered,Pending
TRX01201,REQ03121,WST00794,C057,C054,2026-09-04,1300.65,265.11,19193.96,940.91,Delivered,Paid
TRX01202,REQ03126,WST00795,C036,C054,2026-07-27,2529.28,395.96,63098.15,1818.82,Scheduled,Paid
TRX01203,REQ03130,WST00796,C013,C054,2026-06-25,851.19,153.0,15271.34,966.82,Delivered,Pending
TRX01204,REQ03132,WST00796,C052,C054,2026-07-04,987.44,153.98,10107.68,1575.22,Scheduled,Paid
